    LRGN[body]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
              0.5,          0.6,     0.217483,      0.147864,      -1.61971,         0.0473797,       -0.00475251,     0.195244,     -1.62446,   0.00249618,   -0.0207686
              0.6,          0.7,     0.229046,    -0.0109517,      -1.46333,         0.0655722,       -0.00684384,    0.0546204,     -1.47017,  0.000698318,    -0.018796
              0.7,          0.8,     0.300524,     -0.165748,      -1.04277,         0.0689146,       -0.00802946,   -0.0968329,      -1.0508,    -0.001238,   -0.0134344
              0.8,          0.9,     0.191044,    -0.0409085,     -0.425939,         0.0695372,       -0.00865612,    0.0286287,    -0.434595,  0.000366015,  -0.00555626
              0.9,            1,     0.181845,    0.00864927,    -0.0464033,          0.068904,       -0.00886832,    0.0775533,   -0.0552716,  0.000991512, -0.000706643
                1,          1.1,     0.172484,      0.182029,       1.04916,         0.0688834,       -0.00784656,     0.250913,      1.04131,   0.00320789,    0.0133131
              1.1,          1.2,     0.272095,       0.90548,       1.25698,             0.078,       -0.00981843,      0.98348,      1.24716,    0.0125737,    0.0159449
              1.2,          1.3,     0.413469,       2.56021,       3.42776,         0.0962875,         -0.018404,      2.65649,      3.40935,     0.033963,    0.0435883
              1.3,          1.4,     0.556103,       4.11326,       6.82507,          0.155799,         -0.012158,      4.26906,      6.81291,    0.0545796,    0.0871025
              1.4,          1.5,     0.415294,       2.37443,       5.20948,          0.120641,       -0.00153859,      2.49507,      5.20794,    0.0318992,    0.0665831
              1.5,          1.6,     0.121627,      0.723191,        2.1939,         0.0345332,        0.00252168,     0.757724,      2.19643,   0.00968743,    0.0280811
              1.6,          1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.7,          1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.8,          1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.9,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                2,          2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.1,          2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.2,          2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.3,          2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.4,          2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.5,          2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.6,          2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.7,          2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.8,          2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.9,            3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                3,          3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.1,          3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.2,          3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.3,          3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.4,          3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.5,          3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.6,          3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.7,          3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.8,          3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.9,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                4,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0

    LRGN[Fwheel]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
               -6,         -5.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.9,         -5.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.8,         -5.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.7,         -5.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.6,         -5.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.5,         -5.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.4,         -5.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.3,         -5.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.2,         -5.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.1,           -5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -5,         -4.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.9,         -4.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.8,         -4.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.7,         -4.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.6,         -4.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.5,         -4.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.4,         -4.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.3,         -4.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.2,         -4.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.1,           -4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -4,         -3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.9,         -3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.8,         -3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.7,         -3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.6,         -3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.5,         -3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.4,         -3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.3,         -3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.2,         -3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.1,           -3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -3,         -2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.9,         -2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.8,         -2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.7,         -2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.6,         -2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.5,         -2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.4,         -2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.3,         -2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.2,         -2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.1,           -2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -2,         -1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.9,         -1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.8,         -1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.7,         -1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.6,         -1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.5,         -1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.4,         -1.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.3,         -1.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.2,         -1.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.1,           -1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -1,         -0.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.9,         -0.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.8,         -0.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.7,         -0.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.6,         -0.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.5,         -0.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.4,         -0.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.3,         -0.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.2,         -0.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.1,-4.57967e-015,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
    -4.57967e-015,          0.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.1,          0.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.2,          0.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.3,          0.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.4,          0.5,    0.0930419,      0.960165,     -0.019572,        0.00198176,         0.0254791,     0.962147,   0.00590715,     0.012301, 7.55224e-005
              0.5,          0.6,     0.285414,       1.62234,     -0.148009,         0.0253335,         0.0587086,      1.64767,   -0.0893005,    0.0210653,   -0.0011417
              0.6,          0.7,     0.381954,      0.417979,     -0.482763,         0.0264423,         0.0235376,     0.444421,    -0.459226,   0.00568189,  -0.00587116
              0.7,          0.8,     0.363519,    -0.0709003,     -0.654031,         0.0532116,        -0.0150527,   -0.0176887,    -0.669084, -0.000226149,  -0.00855418
              0.8,          0.9,     0.371261,      0.232222,      -1.44388,         0.0848632,         -0.069917,     0.317085,      -1.5138,   0.00405391,   -0.0193538
              0.9,            1,     0.229659,       5.08226,     -0.375286,         0.0562377,         -0.103906,       5.1385,    -0.479192,    0.0656953,  -0.00612643
                1,          1.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.1,          1.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.2,          1.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.3,          1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.4,          1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.5,          1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.6,          1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.7,          1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.8,          1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.9,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                2,          2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.1,          2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.2,          2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.3,          2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.4,          2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.5,          2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.6,          2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.7,          2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.8,          2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.9,            3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                3,          3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.1,          3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.2,          3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.3,          3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.4,          3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.5,          3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.6,          3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.7,          3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.8,          3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.9,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                4,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0

    LRGN[Rwheel]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
               -6,         -5.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.9,         -5.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.8,         -5.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.7,         -5.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.6,         -5.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.5,         -5.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.4,         -5.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.3,         -5.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.2,         -5.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.1,           -5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -5,         -4.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.9,         -4.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.8,         -4.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.7,         -4.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.6,         -4.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.5,         -4.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.4,         -4.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.3,         -4.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.2,         -4.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -4.1,           -4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -4,         -3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.9,         -3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.8,         -3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.7,         -3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.6,         -3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.5,         -3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.4,         -3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.3,         -3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.2,         -3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -3.1,           -3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -3,         -2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.9,         -2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.8,         -2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.7,         -2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.6,         -2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.5,         -2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.4,         -2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.3,         -2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.2,         -2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -2.1,           -2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
               -2,         -1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.9,         -1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.8,         -1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.7,         -1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.6,         -1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.5,         -1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.4,         -1.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.3,         -1.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -1.2,         -1.1,     0.211445,       4.47882,      0.139649,         0.0181793,         0.0578101,        4.497,     0.197459,    0.0574938,    0.0025245
             -1.1,           -1,         0.36,     -0.224823,       0.16488,         0.0396835,         0.0478867,    -0.185139,     0.212767,  -0.00236699,   0.00272021
               -1,         -0.9,     0.359179,      0.852794,      0.515883,         0.0882086,          0.013817,     0.941002,     0.529701,    0.0120306,   0.00677218
             -0.9,         -0.8,     0.383098,      0.837791,     -0.411712,         0.0950409,         -0.031153,     0.932831,    -0.442865,    0.0119262,  -0.00566199
             -0.8,         -0.7,      0.29666,       2.22272,      0.628068,         0.0680676,        -0.0681091,      2.29079,     0.559959,    0.0292875,   0.00715902
             -0.7,         -0.6,     0.111881,      0.974784,      0.246017,        0.00858138,        -0.0275493,     0.983366,     0.218467,    0.0125722,   0.00279309
             -0.6,         -0.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.5,         -0.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.4,         -0.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.3,         -0.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.2,         -0.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -0.1,-4.57967e-015,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
    -4.57967e-015,          0.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.1,          0.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.2,          0.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.3,          0.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.4,          0.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.5,          0.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.6,          0.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.7,          0.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.8,          0.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              0.9,            1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                1,          1.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.1,          1.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.2,          1.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.3,          1.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.4,          1.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.5,          1.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.6,          1.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.7,          1.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.8,          1.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              1.9,            2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                2,          2.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.1,          2.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.2,          2.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.3,          2.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.4,          2.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.5,          2.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.6,          2.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.7,          2.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.8,          2.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              2.9,            3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                3,          3.1,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.1,          3.2,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.2,          3.3,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.3,          3.4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.4,          3.5,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.5,          3.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.6,          3.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.7,          3.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.8,          3.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
              3.9,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
                4,            4,            0,             0,             0,                 0,                 0,            0,            0,            0,            0

    LRGN[Rwing]
            START,          END,         AREA,DRAG(PRESSURE),LIFT(PRESSURE),DRAG(SURF-STRESS),LIFT(SURF-STRESS),         DRAG,         LIFT,           CD,           CL
               -6,         -5.9,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.9,         -5.8,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.8,         -5.7,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
             -5.7,         -5.6,            0,             0,             0,                 0,                 0,            0,            0,            0,            0
